exp,epoch,train_loss,val_loss,val_score,threshold
exp_17-04-2021-07-37_f0,0,6.54320390216101,inf,0.6533004641532898,
exp_17-04-2021-07-37_f0,1,5.871292451831782,inf,0.6553652286529541,
exp_17-04-2021-07-37_f0,2,2.9252345176222168,inf,0.6990614533424377,
exp_17-04-2021-07-37_f0,3,1.8626427020982048,inf,0.7043417692184448,
exp_17-04-2021-07-37_f0,4,1.5209724722064544,inf,0.7052891850471497,
exp_17-04-2021-07-37_f0,5,1.36751892536043,inf,0.6970509886741638,
exp_17-04-2021-07-37_f0,6,1.1874803184209584,inf,0.7000972032546997,
exp_17-04-2021-07-37_f0,7,1.07812980889717,inf,0.6993370652198792,
exp_17-04-2021-07-37_f0,8,1.006281544393468,inf,0.7005940675735474,
exp_17-04-2021-07-37_f0,9,0.9762105764908211,inf,0.7026626467704773,
