exp,epoch,train_loss,val_loss,val_score,threshold
exp_04-04-2021-07-20_f0,0,16.636764653227015,inf,0.6623912453651428,
exp_04-04-2021-07-20_f0,1,16.47486478834475,inf,0.6547552943229675,
exp_04-04-2021-07-20_f0,2,14.15796662378478,inf,0.7359781861305237,
exp_04-04-2021-07-20_f0,3,10.139504972945295,inf,0.7477563619613647,
exp_04-04-2021-07-20_f0,4,7.889147330053768,inf,0.7549393773078918,
exp_04-04-2021-07-20_f0,5,6.940813464072371,inf,0.7548206448554993,
exp_04-04-2021-07-20_f0,6,6.054968323145614,inf,0.7561017870903015,
exp_04-04-2021-07-20_f0,7,5.154845616920409,inf,0.7553303837776184,
exp_04-04-2021-07-20_f0,8,4.459762891782763,inf,0.7606176137924194,
exp_04-04-2021-07-20_f0,9,3.8856032631917485,inf,0.7636775970458984,
exp_04-04-2021-07-20_f0,10,3.4227192401885986,inf,0.763405442237854,
exp_04-04-2021-07-20_f0,11,3.023117173928224,inf,0.7642329335212708,
exp_04-04-2021-07-20_f0,12,2.676983396119526,inf,0.7653605937957764,
exp_04-04-2021-07-20_f0,13,2.3680042963183747,inf,0.767737627029419,
exp_04-04-2021-07-20_f0,14,2.098868232624673,inf,0.7660704851150513,
exp_04-04-2021-07-20_f0,15,1.8862119285757093,inf,0.7682187557220459,
exp_04-04-2021-07-20_f0,16,1.6960887334449706,inf,0.7685100436210632,
exp_04-04-2021-07-20_f0,17,1.577565525696464,inf,0.7691322565078735,
exp_04-04-2021-07-20_f0,18,1.4942694412090118,inf,0.7678207159042358,
exp_04-04-2021-07-20_f0,19,1.4208643771664542,inf,0.7673139572143555,
