exp,epoch,train_loss,val_loss,val_score,threshold
exp_11-04-2021-15-19_f0,0,30.142527448316798,inf,0.6389498114585876,
exp_11-04-2021-15-19_f0,1,29.77756404375654,inf,0.602990448474884,
exp_11-04-2021-15-19_f0,2,26.335401661968064,inf,0.7276334166526794,
exp_11-04-2021-15-19_f0,3,20.602289841179253,inf,0.7375039458274841,
exp_11-04-2021-15-19_f0,4,15.67649598129994,inf,0.7399175763130188,
exp_11-04-2021-15-19_f0,5,12.57210349368548,inf,0.7411860823631287,
exp_11-04-2021-15-19_f0,6,10.624006107684401,inf,0.741243839263916,
exp_11-04-2021-15-19_f0,7,9.258592572187167,inf,0.7413873076438904,
exp_11-04-2021-15-19_f0,8,8.211230685539713,inf,0.7426809072494507,
exp_11-04-2021-15-19_f0,9,7.3037361639393605,inf,0.742926299571991,
exp_11-04-2021-15-19_f0,10,6.571852476500797,inf,0.7419530153274536,
exp_11-04-2021-15-19_f0,11,5.891548907485401,inf,0.7417577505111694,
exp_11-04-2021-15-19_f0,12,5.317479725685721,inf,0.7408469915390015,
exp_11-04-2021-15-19_f0,13,4.837158307093873,inf,0.7405239939689636,
exp_11-04-2021-15-19_f0,14,4.419369664584693,inf,0.7409680485725403,
exp_11-04-2021-15-19_f0,15,4.068510021303247,inf,0.7433309555053711,
exp_11-04-2021-15-19_f0,16,3.77095154788991,inf,0.7416179180145264,
exp_11-04-2021-15-19_f0,17,3.5529421904041136,inf,0.7429441809654236,
exp_11-04-2021-15-19_f0,18,3.372986400816361,inf,0.7416590452194214,
exp_11-04-2021-15-19_f0,19,3.2601122183891604,inf,0.7412950396537781,
