exp,epoch,train_loss,val_loss,val_score,threshold
exp_12-04-2021-11-38_f0,0,24.169529408529453,inf,0.6016747951507568,
exp_12-04-2021-11-38_f0,1,23.541730382200438,inf,0.5709064602851868,
exp_12-04-2021-11-38_f0,2,20.42423431792643,inf,0.7265824675559998,
exp_12-04-2021-11-38_f0,3,14.868109210091127,inf,0.7397485971450806,
exp_12-04-2021-11-38_f0,4,10.135383225933952,inf,0.7411900758743286,
exp_12-04-2021-11-38_f0,5,7.3891614860525765,inf,0.7411319613456726,
exp_12-04-2021-11-38_f0,6,5.723598693883266,inf,0.7440449595451355,
exp_12-04-2021-11-38_f0,7,4.601808784723004,inf,0.7419348359107971,
exp_12-04-2021-11-38_f0,8,3.8369799073407362,inf,0.7408709526062012,
exp_12-04-2021-11-38_f0,9,3.1839347136062393,inf,0.7401244640350342,
exp_12-04-2021-11-38_f0,10,2.654435096919328,inf,0.7403093576431274,
exp_12-04-2021-11-38_f0,11,2.2288087881849417,inf,0.7379794716835022,
exp_12-04-2021-11-38_f0,12,1.8984786459139376,inf,0.7390681505203247,
exp_12-04-2021-11-38_f0,13,1.62450809625511,inf,0.7384311556816101,
exp_12-04-2021-11-38_f0,14,1.389563790419277,inf,0.7376582026481628,
exp_12-04-2021-11-38_f0,15,1.2011908761887455,inf,0.7377683520317078,
exp_12-04-2021-11-38_f0,16,1.0760987965931275,inf,0.7365114092826843,
exp_12-04-2021-11-38_f0,17,0.9942756977145285,inf,0.7362688183784485,
exp_12-04-2021-11-38_f0,18,0.9016813864472867,inf,0.7363160252571106,
exp_12-04-2021-11-38_f0,19,0.8479371694032898,inf,0.7354907989501953,
