exp,epoch,train_loss,val_loss,val_score,threshold
exp_23-04-2021-11-57_f0,0,25.37971983422766,inf,0.6325737237930298,
exp_23-04-2021-11-57_f0,1,25.248326552775634,inf,0.6321167349815369,
exp_23-04-2021-11-57_f0,2,24.908320655911673,inf,0.616305410861969,
exp_23-04-2021-11-57_f0,3,24.04604287136407,inf,0.6375656127929688,
exp_23-04-2021-11-57_f0,4,22.816273269119797,inf,0.6738724708557129,
exp_23-04-2021-11-57_f0,5,21.403366551254734,inf,0.6956960558891296,
exp_23-04-2021-11-57_f0,6,19.88563822143839,inf,0.7056533694267273,
exp_23-04-2021-11-57_f0,7,18.313608636389244,inf,0.719870924949646,
exp_23-04-2021-11-57_f0,8,16.72271658935191,inf,0.7275575399398804,
exp_23-04-2021-11-57_f0,9,15.115624674550304,inf,0.7322656512260437,
exp_23-04-2021-11-57_f0,10,13.54123819569052,inf,0.7328845858573914,
exp_23-04-2021-11-57_f0,11,11.815830939855331,inf,0.7348120212554932,
exp_23-04-2021-11-57_f0,12,10.823580323955118,inf,0.7339041829109192,
exp_23-04-2021-11-57_f0,13,10.046256009793225,inf,0.7353098392486572,
exp_23-04-2021-11-57_f0,14,9.439351268581577,inf,0.7335155010223389,
exp_23-04-2021-11-57_f0,15,8.945709583086845,inf,0.7327975630760193,
exp_23-04-2021-11-57_f0,16,8.588566332152396,inf,0.7341872453689575,
exp_23-04-2021-11-57_f0,17,8.317781949654604,inf,0.733194887638092,
exp_23-04-2021-11-57_f0,18,8.134824240402185,inf,0.7338441610336304,
exp_23-04-2021-11-57_f0,19,8.016901201857277,inf,0.7331095933914185,
