exp,epoch,train_loss,val_loss,val_score,threshold
exp_29-04-2021-12-54_f0,0,27.844382039316883,inf,0.6938470005989075,
exp_29-04-2021-12-54_f0,1,27.605432021312225,inf,0.6676786541938782,
exp_29-04-2021-12-54_f0,2,24.673332876814552,inf,0.73119056224823,
exp_29-04-2021-12-54_f0,3,19.802066451741823,inf,0.7389504909515381,
exp_29-04-2021-12-54_f0,4,16.20740278284033,inf,0.7403954267501831,
exp_29-04-2021-12-54_f0,5,13.432703533928434,inf,0.7474454641342163,
exp_29-04-2021-12-54_f0,6,11.544638046851524,inf,0.7464058995246887,
exp_29-04-2021-12-54_f0,7,10.249672817461418,inf,0.7503809332847595,
exp_29-04-2021-12-54_f0,8,9.266199308675485,inf,0.748835563659668,
exp_29-04-2021-12-54_f0,9,8.383163785600996,inf,0.7514955401420593,
exp_29-04-2021-12-54_f0,10,7.70546558909205,inf,0.7527869939804077,
exp_29-04-2021-12-54_f0,11,7.018868705331585,inf,0.7526417374610901,
exp_29-04-2021-12-54_f0,12,6.478911489873499,inf,0.7548996210098267,
exp_29-04-2021-12-54_f0,13,6.031525945329999,inf,0.7555410265922546,
exp_29-04-2021-12-54_f0,14,5.717185627330434,inf,0.7554980516433716,
