exp,epoch,train_loss,val_loss,val_score,threshold
exp_03-04-2021-15-05_f0,0,16.623915021311028,inf,0.6553462743759155,
exp_03-04-2021-15-05_f0,1,16.422079522523468,inf,0.6542847752571106,
exp_03-04-2021-15-05_f0,2,13.236991646409452,inf,0.7409530878067017,
exp_03-04-2021-15-05_f0,3,9.060357896143802,inf,0.7470516562461853,
exp_03-04-2021-15-05_f0,4,7.301036643870653,inf,0.7536738514900208,
exp_03-04-2021-15-05_f0,5,5.7714603528675985,inf,0.7581392526626587,
exp_03-04-2021-15-05_f0,6,4.708563381760373,inf,0.7555172443389893,
exp_03-04-2021-15-05_f0,7,3.977877349530802,inf,0.7560780048370361,
exp_03-04-2021-15-05_f0,8,3.4185361809324357,inf,0.7614912986755371,
exp_03-04-2021-15-05_f0,9,2.9387813333591475,inf,0.7595809102058411,
exp_03-04-2021-15-05_f0,10,2.5299093756681286,inf,0.7620511651039124,
exp_03-04-2021-15-05_f0,11,2.1870238034004648,inf,0.761906623840332,
exp_03-04-2021-15-05_f0,12,1.891481306755974,inf,0.7624087929725647,
exp_03-04-2021-15-05_f0,13,1.6306779559879905,inf,0.7664070725440979,
exp_03-04-2021-15-05_f0,14,1.4199733435064381,inf,0.7666820883750916,
exp_03-04-2021-15-05_f0,15,1.248256253389383,inf,0.7651548981666565,
exp_03-04-2021-15-05_f0,16,1.1161250758616204,inf,0.7659162282943726,
exp_03-04-2021-15-05_f0,17,1.0196507503577403,inf,0.7655059695243835,
exp_03-04-2021-15-05_f0,18,0.947249466507688,inf,0.7646138072013855,
exp_03-04-2021-15-05_f0,19,0.9048696371054009,inf,0.7653794884681702,
