exp,epoch,train_loss,val_loss,val_score,threshold
exp_05-04-2021-09-33_f0,0,29.30637939168247,inf,0.6641501784324646,
exp_05-04-2021-09-33_f0,1,28.95041882616219,inf,0.6405390501022339,
exp_05-04-2021-09-33_f0,2,25.68864240612978,inf,0.7483918070793152,
exp_05-04-2021-09-33_f0,3,20.137742212800745,inf,0.7571937441825867,
exp_05-04-2021-09-33_f0,4,16.449316103789464,inf,0.7625024318695068,
exp_05-04-2021-09-33_f0,5,14.476003004761811,inf,0.7621973752975464,
exp_05-04-2021-09-33_f0,6,12.309645068548107,inf,0.7619291543960571,
exp_05-04-2021-09-33_f0,7,10.029314845139671,inf,0.7605510354042053,
exp_05-04-2021-09-33_f0,8,8.164472360176967,inf,0.7637448310852051,
exp_05-04-2021-09-33_f0,9,6.680695604971993,inf,0.765024721622467,
exp_05-04-2021-09-33_f0,10,5.473883391539442,inf,0.7683350443840027,
exp_05-04-2021-09-33_f0,11,4.447618920438626,inf,0.7682982683181763,
exp_05-04-2021-09-33_f0,12,3.6093491755399847,inf,0.7693925499916077,
exp_05-04-2021-09-33_f0,13,2.9099115371843203,inf,0.7730934023857117,
exp_05-04-2021-09-33_f0,14,2.3185621689887697,inf,0.7690244913101196,
exp_05-04-2021-09-33_f0,15,1.890263934327396,inf,0.7671718597412109,
exp_05-04-2021-09-33_f0,16,1.5509147433305426,inf,0.769402265548706,
exp_05-04-2021-09-33_f0,17,1.2974037166723988,inf,0.7691354155540466,
exp_05-04-2021-09-33_f0,18,1.139692172912344,inf,0.7682870030403137,
exp_05-04-2021-09-33_f0,19,1.0323203579895415,inf,0.7692247033119202,
