exp,epoch,train_loss,val_loss,val_score,threshold
exp_02-04-2021-15-40_f0,0,29.461099390944632,inf,0.6697030663490295,
exp_02-04-2021-15-40_f0,1,29.415909011555943,inf,0.6706923246383667,
exp_02-04-2021-15-40_f0,2,24.934010896271,inf,0.7373450398445129,
exp_02-04-2021-15-40_f0,3,16.795563749003996,inf,0.7476146817207336,
exp_02-04-2021-15-40_f0,4,12.447392985589863,inf,0.7548319101333618,
exp_02-04-2021-15-40_f0,5,9.894382264817192,inf,0.756862998008728,
exp_02-04-2021-15-40_f0,6,8.24328626189794,inf,0.7597041726112366,
exp_02-04-2021-15-40_f0,7,7.031392738449115,inf,0.7587405443191528,
exp_02-04-2021-15-40_f0,8,6.029027668987439,inf,0.7624955773353577,
exp_02-04-2021-15-40_f0,9,5.2162570714115954,inf,0.7613953351974487,
exp_02-04-2021-15-40_f0,10,4.502142657755136,inf,0.761459469795227,
exp_02-04-2021-15-40_f0,11,3.8539780221157898,inf,0.7635880708694458,
exp_02-04-2021-15-40_f0,12,3.287526651051943,inf,0.7641945481300354,
exp_02-04-2021-15-40_f0,13,2.797809628093813,inf,0.7625129818916321,
exp_02-04-2021-15-40_f0,14,2.33060042088897,inf,0.7639756202697754,
exp_02-04-2021-15-40_f0,15,1.9713408124210399,inf,0.7624093890190125,
exp_02-04-2021-15-40_f0,16,1.6458230658826638,inf,0.7632758617401123,
exp_02-04-2021-15-40_f0,17,1.358871205058927,inf,0.7640742063522339,
exp_02-04-2021-15-40_f0,18,1.1679255209141601,inf,0.7633181214332581,
exp_02-04-2021-15-40_f0,19,0.9914043756112751,inf,0.7648337483406067,
exp_02-04-2021-15-40_f0,20,0.8730178385312248,inf,0.760954737663269,
exp_02-04-2021-15-40_f0,21,0.7589620653639875,inf,0.76210618019104,
exp_02-04-2021-15-40_f0,22,0.6990256162671113,inf,0.7632704973220825,
exp_02-04-2021-15-40_f0,23,0.6422637193230097,inf,0.7627027034759521,
exp_02-04-2021-15-40_f0,24,0.606025047148192,inf,0.7623986601829529,
