exp,epoch,train_loss,val_loss,val_score,threshold
exp_07-04-2021-08-39_f0,0,29.30028384151926,inf,0.685901403427124,
exp_07-04-2021-08-39_f0,1,28.873836848950024,inf,0.6815335750579834,
exp_07-04-2021-08-39_f0,2,25.35025060914083,inf,0.7447952032089233,
exp_07-04-2021-08-39_f0,3,19.784308014005042,inf,0.7521283030509949,
exp_07-04-2021-08-39_f0,4,16.32395559598017,inf,0.7549728751182556,
exp_07-04-2021-08-39_f0,5,14.377219979098129,inf,0.7542116641998291,
exp_07-04-2021-08-39_f0,6,12.26406040714669,inf,0.7601386308670044,
exp_07-04-2021-08-39_f0,7,10.15192512592329,inf,0.759427011013031,
exp_07-04-2021-08-39_f0,8,8.399649331283124,inf,0.7647864818572998,
exp_07-04-2021-08-39_f0,9,7.015783374479243,inf,0.7611244320869446,
exp_07-04-2021-08-39_f0,10,5.898016389081191,inf,0.7652642726898193,
exp_07-04-2021-08-39_f0,11,4.900243159631309,inf,0.7647680044174194,
exp_07-04-2021-08-39_f0,12,4.08551822284556,inf,0.7649288773536682,
exp_07-04-2021-08-39_f0,13,3.388241881945865,inf,0.7642233967781067,
exp_07-04-2021-08-39_f0,14,2.776134249209801,inf,0.7652648091316223,
exp_07-04-2021-08-39_f0,15,2.3021324841672928,inf,0.7651256918907166,
exp_07-04-2021-08-39_f0,16,1.9519750314526685,inf,0.7657583355903625,
exp_07-04-2021-08-39_f0,17,1.6602257286027822,inf,0.7664700746536255,
exp_07-04-2021-08-39_f0,18,1.4979950929953865,inf,0.7670828104019165,
exp_07-04-2021-08-39_f0,19,1.379130380156438,inf,0.7648439407348633,
