exp,epoch,train_loss,val_loss,val_score,threshold
exp_10-04-2021-06-55_f0,0,30.148272776561946,inf,0.5994958877563477,
exp_10-04-2021-06-55_f0,1,29.743094425902893,inf,0.36937329173088074,
exp_10-04-2021-06-55_f0,2,28.532879343383577,inf,0.49657517671585083,
exp_10-04-2021-06-55_f0,3,25.352480495873767,inf,0.7279054522514343,
exp_10-04-2021-06-55_f0,4,20.809603659367603,inf,0.7522134184837341,
exp_10-04-2021-06-55_f0,5,16.899198390138963,inf,0.7613332271575928,
exp_10-04-2021-06-55_f0,6,14.250067640728792,inf,0.7658675312995911,
exp_10-04-2021-06-55_f0,7,12.602906187027433,inf,0.7665495276451111,
exp_10-04-2021-06-55_f0,8,11.57326599261389,inf,0.7645063996315002,
exp_10-04-2021-06-55_f0,9,10.815479929935703,inf,0.7685754895210266,
exp_10-04-2021-06-55_f0,10,10.206412284470273,inf,0.7696869969367981,
exp_10-04-2021-06-55_f0,11,7.965484954012254,inf,0.7727510333061218,
exp_10-04-2021-06-55_f0,12,6.699565632748311,inf,0.772079348564148,
exp_10-04-2021-06-55_f0,13,5.945508187372505,inf,0.7752209305763245,
exp_10-04-2021-06-55_f0,14,5.329163027728293,inf,0.7752218246459961,
exp_10-04-2021-06-55_f0,15,4.854048784476445,inf,0.7750408053398132,
exp_10-04-2021-06-55_f0,16,4.463818265343715,inf,0.776244580745697,
exp_10-04-2021-06-55_f0,17,4.17440528376925,inf,0.7757777571678162,
exp_10-04-2021-06-55_f0,18,3.9588271853385164,inf,0.7761771082878113,
exp_10-04-2021-06-55_f0,19,3.7980338067808,inf,0.7761167287826538,
