exp,epoch,train_loss,val_loss,val_score,threshold
exp_14-04-2021-07-18_f0,0,25.337096849520584,inf,0.63144451379776,
exp_14-04-2021-07-18_f0,1,25.209256821881244,inf,0.6341215372085571,
exp_14-04-2021-07-18_f0,2,23.760504333442647,inf,0.5318516492843628,
exp_14-04-2021-07-18_f0,3,20.6898063931351,inf,0.7200705409049988,
exp_14-04-2021-07-18_f0,4,16.851870683780277,inf,0.7414815425872803,
exp_14-04-2021-07-18_f0,5,13.486946373186262,inf,0.7456871867179871,
exp_14-04-2021-07-18_f0,6,10.94578772125645,inf,0.7475392818450928,
exp_14-04-2021-07-18_f0,7,9.124224732093344,inf,0.7477616667747498,
exp_14-04-2021-07-18_f0,8,7.952798926892924,inf,0.7452151775360107,
exp_14-04-2021-07-18_f0,9,7.14701687753792,inf,0.7468754649162292,
exp_14-04-2021-07-18_f0,10,6.602459788809585,inf,0.7482843995094299,
exp_14-04-2021-07-18_f0,11,4.7108017344677995,inf,0.7497953772544861,
exp_14-04-2021-07-18_f0,12,3.7227440839334323,inf,0.7481229305267334,
exp_14-04-2021-07-18_f0,13,3.088731994492508,inf,0.7489108443260193,
exp_14-04-2021-07-18_f0,14,2.5839241636961576,inf,0.7492272853851318,
exp_14-04-2021-07-18_f0,15,2.2039242083227433,inf,0.7476109862327576,
exp_14-04-2021-07-18_f0,16,1.9267841903041554,inf,0.7476738095283508,
exp_14-04-2021-07-18_f0,17,1.682882005465149,inf,0.7479408383369446,
exp_14-04-2021-07-18_f0,18,1.5471647510525781,inf,0.7453014254570007,
exp_14-04-2021-07-18_f0,19,1.4517057289940811,inf,0.7474959492683411,
