exp,epoch,train_loss,val_loss,val_score,threshold
exp_23-04-2021-09-17_f0,0,25.340874530609735,inf,0.6316103339195251,
exp_23-04-2021-09-17_f0,1,25.150722937656255,inf,0.6309182643890381,
exp_23-04-2021-09-17_f0,2,24.3492921786937,inf,0.6259293556213379,
exp_23-04-2021-09-17_f0,3,22.424447510317577,inf,0.683365523815155,
exp_23-04-2021-09-17_f0,4,20.11462733514668,inf,0.7137653827667236,
exp_23-04-2021-09-17_f0,5,17.686346067430815,inf,0.7279636263847351,
exp_23-04-2021-09-17_f0,6,15.182461800903534,inf,0.7349176406860352,
exp_23-04-2021-09-17_f0,7,12.935103527723422,inf,0.7381007671356201,
exp_23-04-2021-09-17_f0,8,11.057105249674207,inf,0.7362390160560608,
exp_23-04-2021-09-17_f0,9,9.490908715104556,inf,0.7362720370292664,
exp_23-04-2021-09-17_f0,10,8.176435396023086,inf,0.7366535663604736,
exp_23-04-2021-09-17_f0,11,7.085903588643291,inf,0.738526463508606,
exp_23-04-2021-09-17_f0,12,6.201025368591451,inf,0.738162100315094,
exp_23-04-2021-09-17_f0,13,5.4624079044391,inf,0.7380458116531372,
exp_23-04-2021-09-17_f0,14,4.880121325111166,inf,0.7354794144630432,
exp_23-04-2021-09-17_f0,15,4.427962036644703,inf,0.7370386719703674,
exp_23-04-2021-09-17_f0,16,4.072676422715604,inf,0.7350402474403381,
exp_23-04-2021-09-17_f0,17,3.8160905981286404,inf,0.7345727682113647,
exp_23-04-2021-09-17_f0,18,3.6417408066007333,inf,0.7353256344795227,
exp_23-04-2021-09-17_f0,19,3.5377524612664897,inf,0.7354302406311035,
