exp,epoch,train_loss,val_loss,val_score,threshold
exp,epoch,train_loss,val_loss,val_score,threshold
exp_28-04-2021-07-32_f0,0,22.657275064286097,inf,0.6428574323654175,
exp_28-04-2021-07-32_f0,1,22.541735704684314,inf,0.5234096646308899,
exp_28-04-2021-07-32_f0,2,20.282227771821276,inf,0.7111520767211914,
exp_28-04-2021-07-32_f0,3,15.50398784361797,inf,0.7306377291679382,
exp_28-04-2021-07-32_f0,4,11.994751492302457,inf,0.7344187498092651,
exp_28-04-2021-07-32_f0,5,9.455785828036861,inf,0.7399564981460571,
exp_28-04-2021-07-32_f0,6,7.867016052032684,inf,0.7432471513748169,
exp_28-04-2021-07-32_f0,7,6.81907498086249,inf,0.7430981993675232,
exp_28-04-2021-07-32_f0,8,6.026484740641845,inf,0.74382483959198,
exp_28-04-2021-07-32_f0,9,5.409158093668086,inf,0.7433956265449524,
exp_28-04-2021-07-32_f0,10,4.919743809666667,inf,0.744959831237793,
exp_28-04-2021-07-32_f0,11,4.482272138684502,inf,0.7446605563163757,
exp_28-04-2021-07-32_f0,12,4.097959675711074,inf,0.7462153434753418,
exp_28-04-2021-07-32_f0,13,3.838300982277432,inf,0.746805727481842,
exp_28-04-2021-07-32_f0,14,3.625943540693163,inf,0.7470216751098633,
