exp,epoch,train_loss,val_loss,val_score,threshold
exp_13-04-2021-13-17_f0,0,25.33636406505678,inf,0.6363418698310852,
exp_13-04-2021-13-17_f0,1,25.231647961059,inf,0.6374611258506775,
exp_13-04-2021-13-17_f0,2,24.05223596944553,inf,0.3905180096626282,
exp_13-04-2021-13-17_f0,3,21.467646268312684,inf,0.7103862762451172,
exp_13-04-2021-13-17_f0,4,17.758104082862026,inf,0.7316105961799622,
exp_13-04-2021-13-17_f0,5,14.258051387070218,inf,0.7381607890129089,
exp_13-04-2021-13-17_f0,6,11.285696640593308,inf,0.7386112809181213,
exp_13-04-2021-13-17_f0,7,9.152914438392346,inf,0.7427451014518738,
exp_13-04-2021-13-17_f0,8,7.720483310859707,inf,0.7425646781921387,
exp_13-04-2021-13-17_f0,9,6.763958616323483,inf,0.7414977550506592,
exp_13-04-2021-13-17_f0,10,6.112916801468216,inf,0.744018018245697,
exp_13-04-2021-13-17_f0,11,4.453492789452106,inf,0.7451843619346619,
exp_13-04-2021-13-17_f0,12,3.5837941769262733,inf,0.7466575503349304,
exp_13-04-2021-13-17_f0,13,3.0716481589937152,inf,0.7454667091369629,
exp_13-04-2021-13-17_f0,14,2.631955128845562,inf,0.74519282579422,
exp_13-04-2021-13-17_f0,15,2.313055840715366,inf,0.7461983561515808,
exp_13-04-2021-13-17_f0,16,2.0991226208669023,inf,0.744069516658783,
exp_13-04-2021-13-17_f0,17,1.897344992764494,inf,0.7440950274467468,
exp_13-04-2021-13-17_f0,18,1.7890006192854433,inf,0.7437710165977478,
exp_13-04-2021-13-17_f0,19,1.696420053652593,inf,0.7445091605186462,
