exp,epoch,train_loss,val_loss,val_score,threshold
exp_10-04-2021-11-16_f0,0,30.14125204336831,inf,0.5947341322898865,
exp_10-04-2021-11-16_f0,1,29.80735868330386,inf,0.5543226599693298,
exp_10-04-2021-11-16_f0,2,28.344098193006634,inf,0.5948082208633423,
exp_10-04-2021-11-16_f0,3,25.04213022809939,inf,0.7143141031265259,
exp_10-04-2021-11-16_f0,4,20.75946434074442,inf,0.7435204386711121,
exp_10-04-2021-11-16_f0,5,16.987053790986018,inf,0.7573911547660828,
exp_10-04-2021-11-16_f0,6,14.369412392116887,inf,0.7637137770652771,
exp_10-04-2021-11-16_f0,7,12.711937318123786,inf,0.7625000476837158,
exp_10-04-2021-11-16_f0,8,11.669005158486174,inf,0.7665151953697205,
exp_10-04-2021-11-16_f0,9,10.833604553743752,inf,0.7694897651672363,
exp_10-04-2021-11-16_f0,10,10.203160351086831,inf,0.7679490447044373,
exp_10-04-2021-11-16_f0,11,7.961814745921387,inf,0.7732808589935303,
exp_10-04-2021-11-16_f0,12,6.698099815281803,inf,0.7761260867118835,
exp_10-04-2021-11-16_f0,13,5.919770744343773,inf,0.7781162261962891,
exp_10-04-2021-11-16_f0,14,5.333835054821809,inf,0.7793749570846558,
exp_10-04-2021-11-16_f0,15,4.833960550261462,inf,0.7799924612045288,
exp_10-04-2021-11-16_f0,16,4.46791686986666,inf,0.7800033688545227,
exp_10-04-2021-11-16_f0,17,4.154919416808414,inf,0.7809608578681946,
exp_10-04-2021-11-16_f0,18,3.9231460031820053,inf,0.7807459831237793,
exp_10-04-2021-11-16_f0,19,3.7947781971164845,inf,0.7803700566291809,
