exp,epoch,train_loss,val_loss,val_score,threshold
exp_03-04-2021-07-11_f0,0,24.34425026171405,inf,0.6505484580993652,
exp_03-04-2021-07-11_f0,1,23.90889427514449,inf,0.6444821953773499,
exp_03-04-2021-07-11_f0,2,19.40719869673739,inf,0.7456665635108948,
exp_03-04-2021-07-11_f0,3,13.437838455342634,inf,0.7448899745941162,
exp_03-04-2021-07-11_f0,4,10.387682092927022,inf,0.7531137466430664,
exp_03-04-2021-07-11_f0,5,7.347431099957318,inf,0.7531901001930237,
exp_03-04-2021-07-11_f0,6,5.27521440668451,inf,0.753919780254364,
exp_03-04-2021-07-11_f0,7,3.899651630339294,inf,0.7590240240097046,
exp_03-04-2021-07-11_f0,8,2.9168228963987692,inf,0.7550897002220154,
exp_03-04-2021-07-11_f0,9,2.1506371783959826,inf,0.753317654132843,
exp_03-04-2021-07-11_f0,10,1.5531761515168354,inf,0.7572801113128662,
exp_03-04-2021-07-11_f0,11,1.1245779055002272,inf,0.757314920425415,
exp_03-04-2021-07-11_f0,12,0.8225829811590695,inf,0.7567062377929688,
exp_03-04-2021-07-11_f0,13,0.6087438237691426,inf,0.7547276616096497,
exp_03-04-2021-07-11_f0,14,0.4722755019299799,inf,0.7554705739021301,
exp_03-04-2021-07-11_f0,15,0.37266940650907254,inf,0.7556470036506653,
exp_03-04-2021-07-11_f0,16,0.3087976451554578,inf,0.7559692859649658,
exp_03-04-2021-07-11_f0,17,0.2623412183647847,inf,0.756187379360199,
exp_03-04-2021-07-11_f0,18,0.22466589019350194,inf,0.757072389125824,
exp_03-04-2021-07-11_f0,19,0.2044198321952303,inf,0.7566059827804565,
