exp,epoch,train_loss,val_loss,val_score,threshold
exp_29-03-2021-14-04_f0,0,14.185077007000263,inf,"tensor(0.5616, device='cuda:0')",0.9700000000000002
exp_29-03-2021-14-04_f0,1,14.168793858348073,inf,"tensor(0.5590, device='cuda:0')",0.9700000000000002
exp_29-03-2021-14-04_f0,2,13.289752815708969,inf,"tensor(0.5757, device='cuda:0')",0.9800000000000002
exp_29-03-2021-14-04_f0,3,11.278953507785753,inf,"tensor(0.5992, device='cuda:0')",0.9700000000000002
exp_29-03-2021-14-04_f0,4,10.001856219240558,inf,"tensor(0.6060, device='cuda:0')",0.9500000000000002
exp_29-03-2021-14-04_f0,5,9.170245550729177,inf,"tensor(0.6147, device='cuda:0')",0.9400000000000002
exp_29-03-2021-14-04_f0,6,8.582217695551874,inf,"tensor(0.6283, device='cuda:0')",0.9100000000000001
exp_29-03-2021-14-04_f0,7,8.140675971558045,inf,"tensor(0.6352, device='cuda:0')",0.9000000000000001
exp_29-03-2021-14-04_f0,8,7.798416610086437,inf,"tensor(0.6450, device='cuda:0')",0.8900000000000001
exp_29-03-2021-14-04_f0,9,7.536435775267772,inf,"tensor(0.6473, device='cuda:0')",0.8700000000000001
exp_29-03-2021-14-04_f0,10,7.304752487680573,inf,"tensor(0.6523, device='cuda:0')",0.8700000000000001
exp_29-03-2021-14-04_f0,11,7.098659264179933,inf,"tensor(0.6596, device='cuda:0')",0.8500000000000001
exp_29-03-2021-14-04_f0,12,6.915093723154846,inf,"tensor(0.6630, device='cuda:0')",0.8500000000000001
exp_29-03-2021-14-04_f0,13,6.754105782453275,inf,"tensor(0.6631, device='cuda:0')",0.8500000000000001
exp_29-03-2021-14-04_f0,14,6.6033526267205085,inf,"tensor(0.6669, device='cuda:0')",0.8300000000000001
exp_29-03-2021-14-04_f0,15,6.469688957943505,inf,"tensor(0.6689, device='cuda:0')",0.8400000000000001
exp_29-03-2021-14-04_f0,16,6.359897851388215,inf,"tensor(0.6691, device='cuda:0')",0.8300000000000001
exp_29-03-2021-14-04_f0,17,6.280218333353251,inf,"tensor(0.6733, device='cuda:0')",0.8200000000000001
exp_29-03-2021-14-04_f0,18,6.20764392572683,inf,"tensor(0.6723, device='cuda:0')",0.8200000000000001
exp_29-03-2021-14-04_f0,19,6.168259197181755,inf,"tensor(0.6721, device='cuda:0')",0.8200000000000001
