exp,epoch,train_loss,val_loss,val_score,threshold
exp_05-05-2021-08-02_f0,0,25.291509459346603,inf,0.6917441487312317,
exp_05-05-2021-08-02_f0,1,24.90665417562276,inf,0.6723983287811279,
exp_05-05-2021-08-02_f0,2,21.918996561935177,inf,0.741023063659668,
exp_05-05-2021-08-02_f0,3,16.84319985440839,inf,0.7432095408439636,
exp_05-05-2021-08-02_f0,4,13.15111953006202,inf,0.742040753364563,
exp_05-05-2021-08-02_f0,5,10.269260588781538,inf,0.7448895573616028,
exp_05-05-2021-08-02_f0,6,8.313234981679138,inf,0.7495092153549194,
exp_05-05-2021-08-02_f0,7,6.9852165620088025,inf,0.7498891949653625,
exp_05-05-2021-08-02_f0,8,5.996516697890275,inf,0.7527270317077637,
exp_05-05-2021-08-02_f0,9,5.154464155921847,inf,0.7534715533256531,
exp_05-05-2021-08-02_f0,10,4.444875332025381,inf,0.7571057081222534,
exp_05-05-2021-08-02_f0,11,3.861401080529451,inf,0.7572109699249268,
exp_05-05-2021-08-02_f0,12,3.3571730115752674,inf,0.755195677280426,
exp_05-05-2021-08-02_f0,13,2.9820717323076473,inf,0.7551000714302063,
exp_05-05-2021-08-02_f0,14,2.7321492202909954,inf,0.7557966709136963,
